geneID,transcriptID,geneName,exonID,classification,rownum,chr,start,stop,strand,type,gpc,tpc
ENSG00000011243,ENST00000595087,AKAP8L,ENSE00003691758,internal,739627,chr19,15397520,15397625,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595087,AKAP8L,ENSE00003911448,internal,739638,chr19,15397150,15397320,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595087,AKAP8L,ENSE00003915154,last,739639,chr19,15380526,15380612,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595136,AKAP8L,ENSE00003031333,first,739671,chr19,15417635,15417698,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000595136,AKAP8L,ENSE00003704138,internal,739667,chr19,15410520,15410594,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000595136,AKAP8L,ENSE00003711369,internal,739668,chr19,15404010,15404042,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000595136,AKAP8L,ENSE00003677628,internal,739669,chr19,15403658,15403715,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000595136,AKAP8L,ENSE00003520821,internal,739670,chr19,15403475,15403555,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000595136,AKAP8L,ENSE00003202266,internal,739672,chr19,15401150,15401293,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000595136,AKAP8L,ENSE00003079255,last,739673,chr19,15400968,15401043,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003133905,first,739303,chr19,15418911,15419026,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003607658,internal,739290,chr19,15410520,15410594,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003547549,internal,739291,chr19,15404010,15404042,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003563914,internal,739302,chr19,15403658,15403715,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003575529,internal,739292,chr19,15401150,15401603,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003710027,internal,739293,chr19,15400947,15401043,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003707414,internal,739294,chr19,15400794,15400864,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003705303,internal,739295,chr19,15400295,15400358,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003703289,internal,739296,chr19,15399302,15399410,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003506012,internal,739297,chr19,15397714,15397855,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003567904,internal,739298,chr19,15397520,15397625,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003668730,internal,739299,chr19,15397150,15397280,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003606649,internal,739300,chr19,15380517,15380612,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595465,AKAP8L,ENSE00003487431,last,739301,chr19,15380050,15380430,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000595879,AKAP8L,ENSE00003915341,first,739401,chr19,15418911,15418969,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595879,AKAP8L,ENSE00003704138,internal,739399,chr19,15410520,15410594,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595879,AKAP8L,ENSE00003711369,internal,739400,chr19,15404010,15404042,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595879,AKAP8L,ENSE00003224308,internal,739402,chr19,15401150,15403715,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595879,AKAP8L,ENSE00003708987,internal,739394,chr19,15400947,15401043,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595879,AKAP8L,ENSE00003706305,internal,739395,chr19,15400794,15400864,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595879,AKAP8L,ENSE00003708890,internal,739396,chr19,15400295,15400358,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595879,AKAP8L,ENSE00003702860,internal,739397,chr19,15399302,15399410,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595879,AKAP8L,ENSE00003710652,internal,739398,chr19,15397714,15397855,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595879,AKAP8L,ENSE00003691758,internal,739391,chr19,15397520,15397625,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595879,AKAP8L,ENSE00003608908,internal,739392,chr19,15397150,15397280,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595879,AKAP8L,ENSE00003460078,internal,739393,chr19,15380517,15380612,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000595879,AKAP8L,ENSE00003912526,last,739403,chr19,15380073,15380430,-,exon,protein_coding,retained_intron
ENSG00000007080,ENST00000596123,CCDC124,ENSE00003206868,first,817233,chr19,17936251,17936579,+,exon,protein_coding,protein_coding
ENSG00000007080,ENST00000596123,CCDC124,ENSE00001056262,internal,817232,chr19,17942656,17942845,+,exon,protein_coding,protein_coding
ENSG00000007080,ENST00000596123,CCDC124,ENSE00003149036,last,817234,chr19,17943261,17943321,+,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000596195,AKAP8L,ENSE00003693521,first,739685,chr19,15418911,15418988,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000596195,AKAP8L,ENSE00003607658,internal,739686,chr19,15410520,15410594,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000596195,AKAP8L,ENSE00003568503,internal,739687,chr19,15403475,15403715,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000596195,AKAP8L,ENSE00003000112,last,739688,chr19,15401445,15401603,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000596213,AKAP8L,ENSE00001334625,first,739374,chr19,15418911,15419022,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596213,AKAP8L,ENSE00003704138,internal,739372,chr19,15410520,15410594,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596213,AKAP8L,ENSE00003175112,internal,739375,chr19,15403475,15404042,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596213,AKAP8L,ENSE00003471235,internal,739366,chr19,15401150,15401603,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596213,AKAP8L,ENSE00003708987,internal,739367,chr19,15400947,15401043,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596213,AKAP8L,ENSE00003706305,internal,739368,chr19,15400794,15400864,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596213,AKAP8L,ENSE00003708890,internal,739369,chr19,15400295,15400358,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596213,AKAP8L,ENSE00003702860,internal,739370,chr19,15399302,15399410,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596213,AKAP8L,ENSE00003710652,internal,739371,chr19,15397714,15397855,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596213,AKAP8L,ENSE00003691758,internal,739363,chr19,15397520,15397625,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596213,AKAP8L,ENSE00003608908,internal,739364,chr19,15397150,15397280,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596213,AKAP8L,ENSE00003460078,internal,739365,chr19,15380517,15380612,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596213,AKAP8L,ENSE00003915506,last,739373,chr19,15380066,15380430,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596750,AKAP8L,ENSE00003085513,first,739654,chr19,15400295,15400352,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000596750,AKAP8L,ENSE00003078091,last,739655,chr19,15398563,15399410,-,exon,protein_coding,retained_intron
ENSG00000007080,ENST00000597436,CCDC124,ENSE00002985245,first,817230,chr19,17935096,17935191,+,exon,protein_coding,protein_coding
ENSG00000007080,ENST00000597436,CCDC124,ENSE00001658662,internal,817227,chr19,17936410,17936579,+,exon,protein_coding,protein_coding
ENSG00000007080,ENST00000597436,CCDC124,ENSE00001056262,internal,817228,chr19,17942656,17942845,+,exon,protein_coding,protein_coding
ENSG00000007080,ENST00000597436,CCDC124,ENSE00000689900,internal,817229,chr19,17943261,17943375,+,exon,protein_coding,protein_coding
ENSG00000007080,ENST00000597436,CCDC124,ENSE00001125989,last,817231,chr19,17943508,17943991,+,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000597994,AKAP8L,ENSE00003208888,first,739683,chr19,15404161,15404285,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000597994,AKAP8L,ENSE00003711369,internal,739680,chr19,15404010,15404042,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000597994,AKAP8L,ENSE00003677628,internal,739681,chr19,15403658,15403715,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000597994,AKAP8L,ENSE00003520821,internal,739682,chr19,15403475,15403555,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000597994,AKAP8L,ENSE00003027546,last,739684,chr19,15401431,15401603,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000598292,AKAP8L,ENSE00003709669,first,739665,chr19,15401150,15401276,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000598292,AKAP8L,ENSE00003708987,internal,739664,chr19,15400947,15401043,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000598292,AKAP8L,ENSE00003151035,last,739666,chr19,15400400,15400864,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003167651,first,739281,chr19,15418911,15419020,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003607658,internal,739275,chr19,15410520,15410594,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003547549,internal,739276,chr19,15404010,15404042,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003542049,internal,739282,chr19,15403475,15403555,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003471235,internal,739283,chr19,15401150,15401603,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003708987,internal,739284,chr19,15400947,15401043,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003706305,internal,739285,chr19,15400794,15400864,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003708890,internal,739286,chr19,15400295,15400358,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003702860,internal,739287,chr19,15399302,15399410,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003036159,internal,739288,chr19,15398630,15398766,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003710652,internal,739289,chr19,15397714,15397855,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003691758,internal,739277,chr19,15397520,15397625,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003608908,internal,739278,chr19,15397150,15397280,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003460078,internal,739279,chr19,15380517,15380612,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599137,AKAP8L,ENSE00003704999,last,739280,chr19,15380050,15380430,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000599488,AKAP8L,ENSE00003066369,first,739678,chr19,15417635,15417678,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000599488,AKAP8L,ENSE00003704138,internal,739674,chr19,15410520,15410594,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000599488,AKAP8L,ENSE00003711369,internal,739675,chr19,15404010,15404042,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000599488,AKAP8L,ENSE00003677628,internal,739676,chr19,15403658,15403715,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000599488,AKAP8L,ENSE00003520821,internal,739677,chr19,15403475,15403555,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000599488,AKAP8L,ENSE00002988326,last,739679,chr19,15401381,15401603,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003911337,first,739652,chr19,15418911,15419044,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003704138,internal,739649,chr19,15410520,15410594,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003711369,internal,739650,chr19,15404010,15404042,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003633699,internal,739651,chr19,15403475,15403715,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003471235,internal,739642,chr19,15401150,15401603,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003708987,internal,739643,chr19,15400947,15401043,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003706305,internal,739644,chr19,15400794,15400864,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003708890,internal,739645,chr19,15400295,15400358,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003702860,internal,739646,chr19,15399302,15399410,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003036159,internal,739647,chr19,15398630,15398766,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003710652,internal,739648,chr19,15397714,15397855,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003691758,internal,739640,chr19,15397520,15397625,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003608908,internal,739641,chr19,15397150,15397280,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600065,AKAP8L,ENSE00003164674,last,739653,chr19,15380864,15382049,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000011243,ENST00000600247,AKAP8L,ENSE00003120968,first,739691,chr19,15419059,15419141,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000600247,AKAP8L,ENSE00003704138,internal,739689,chr19,15410520,15410594,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000600247,AKAP8L,ENSE00003711369,internal,739690,chr19,15404010,15404042,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000600247,AKAP8L,ENSE00003578432,internal,739692,chr19,15403475,15403715,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000600247,AKAP8L,ENSE00003006648,last,739693,chr19,15401453,15401603,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000601147,AKAP8L,ENSE00003638463,first,739698,chr19,15418911,15418988,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000601147,AKAP8L,ENSE00003704138,internal,739699,chr19,15410520,15410594,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000601147,AKAP8L,ENSE00003711369,internal,739700,chr19,15404010,15404042,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000601147,AKAP8L,ENSE00003210489,last,739701,chr19,15403319,15403715,-,exon,protein_coding,retained_intron
ENSG00000007080,ENST00000602080,CCDC124,ENSE00003105764,first,817225,chr19,17933023,17933048,+,exon,protein_coding,retained_intron
ENSG00000007080,ENST00000602080,CCDC124,ENSE00003131524,last,817226,chr19,17936410,17936992,+,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003693521,first,739259,chr19,15418911,15418988,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003607658,internal,739260,chr19,15410520,15410594,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003547549,internal,739261,chr19,15404010,15404042,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003563914,internal,739267,chr19,15403658,15403715,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003706614,internal,739268,chr19,15403475,15403555,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003575529,internal,739262,chr19,15401150,15401603,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003710027,internal,739263,chr19,15400947,15401043,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003707414,internal,739264,chr19,15400794,15400864,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003705303,internal,739265,chr19,15400295,15400358,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003703289,internal,739266,chr19,15399302,15399410,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003703829,internal,739269,chr19,15398630,15398766,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003705632,internal,739270,chr19,15397714,15397855,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003691758,internal,739271,chr19,15397520,15397625,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000609519,AKAP8L,ENSE00003608908,internal,739272,chr19,15397150,15397280,-,exon,protein_coding,nonsense_mediated_decay
