chromosome_name,exon_chrom_start,exon_chrom_end,strand,ensembl_gene_id,ensembl_transcript_id,gene_biotype,transcript_biotype,external_gene_name,rank,ensembl_exon_id
1,41070595,41070721,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,10,ENSE00000768679
1,41048690,41048890,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,11,ENSE00003561389
1,41046407,41046598,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,12,ENSE00003619263
1,41037362,41037541,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,13,ENSE00003469342
1,41028584,41028726,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,14,ENSE00003515629
1,41027202,41028319,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,15,ENSE00001190678
1,41161364,41161432,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,3,ENSE00003554892
1,41242059,41242116,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,1,ENSE00001458191
1,41186121,41186250,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,2,ENSE00003485002
1,41159725,41159933,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,5,ENSE00003673329
1,41151614,41151684,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,5,ENSE00003526466
1,41142878,41143112,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,6,ENSE00003693990
1,41116922,41117010,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,7,ENSE00000870127
1,41113283,41113526,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,8,ENSE00000768876
1,41075219,41075451,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,9,ENSE00000768714
1,41070595,41070721,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,10,ENSE00000768679
1,41048690,41048890,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,11,ENSE00003561389
1,41046407,41046598,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,12,ENSE00003619263
1,41037362,41037541,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,13,ENSE00003469342
1,41033983,41034048,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,14,ENSE00003690326
1,41028584,41028726,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,15,ENSE00003515629
1,41027202,41028319,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,16,ENSE00001190678
1,41186121,41186250,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,2,ENSE00003628096
1,41161364,41161432,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,3,ENSE00003475050
1,41160875,41160898,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,4,ENSE00003503603
1,41242059,41242306,-1,ENSG00000010803,ENST00000695335,protein_coding,protein_coding,SCMH1,1,ENSE00003963459
1,41033983,41034048,-1,ENSG00000010803,ENST00000472037,protein_coding,protein_coding,SCMH1,2,ENSE00003690326
1,41028584,41028726,-1,ENSG00000010803,ENST00000472037,protein_coding,protein_coding,SCMH1,3,ENSE00003515629
1,41037362,41037452,-1,ENSG00000010803,ENST00000472037,protein_coding,protein_coding,SCMH1,1,ENSE00001929201
1,41028157,41028319,-1,ENSG00000010803,ENST00000472037,protein_coding,protein_coding,SCMH1,4,ENSE00001890171
1,41027204,41027475,-1,ENSG00000010803,ENST00000472037,protein_coding,protein_coding,SCMH1,5,ENSE00001885547
1,41151614,41151684,-1,ENSG00000010803,ENST00000695336,protein_coding,protein_coding,SCMH1,4,ENSE00003526466
1,41142878,41143112,-1,ENSG00000010803,ENST00000695336,protein_coding,protein_coding,SCMH1,5,ENSE00003693990
1,41116922,41117010,-1,ENSG00000010803,ENST00000695336,protein_coding,protein_coding,SCMH1,6,ENSE00000870127
1,41113283,41113526,-1,ENSG00000010803,ENST00000695336,protein_coding,protein_coding,SCMH1,7,ENSE00000768876
1,41048690,41048890,-1,ENSG00000010803,ENST00000695336,protein_coding,protein_coding,SCMH1,8,ENSE00003561389
1,41046407,41046598,-1,ENSG00000010803,ENST00000695336,protein_coding,protein_coding,SCMH1,9,ENSE00003619263
1,41037362,41037541,-1,ENSG00000010803,ENST00000695336,protein_coding,protein_coding,SCMH1,10,ENSE00003469342
1,41033983,41034048,-1,ENSG00000010803,ENST00000695336,protein_coding,protein_coding,SCMH1,11,ENSE00003690326
1,41028584,41028726,-1,ENSG00000010803,ENST00000695336,protein_coding,protein_coding,SCMH1,12,ENSE00003515629
1,41161364,41161432,-1,ENSG00000010803,ENST00000695336,protein_coding,protein_coding,SCMH1,2,ENSE00003475050
1,41160875,41160898,-1,ENSG00000010803,ENST00000695336,protein_coding,protein_coding,SCMH1,3,ENSE00003503603
1,41186121,41186202,-1,ENSG00000010803,ENST00000695336,protein_coding,protein_coding,SCMH1,1,ENSE00003963461
1,41027222,41028319,-1,ENSG00000010803,ENST00000695336,protein_coding,protein_coding,SCMH1,13,ENSE00003963457
1,41142878,41143112,-1,ENSG00000010803,ENST00000456518,protein_coding,protein_coding,SCMH1,2,ENSE00003693990
1,41075219,41075451,-1,ENSG00000010803,ENST00000456518,protein_coding,protein_coding,SCMH1,3,ENSE00000768714
1,41070595,41070721,-1,ENSG00000010803,ENST00000456518,protein_coding,protein_coding,SCMH1,4,ENSE00000768679
1,41048690,41048890,-1,ENSG00000010803,ENST00000456518,protein_coding,protein_coding,SCMH1,5,ENSE00003561389
1,41046407,41046598,-1,ENSG00000010803,ENST00000456518,protein_coding,protein_coding,SCMH1,6,ENSE00003619263
1,41037362,41037541,-1,ENSG00000010803,ENST00000456518,protein_coding,protein_coding,SCMH1,7,ENSE00003469342
1,41028584,41028726,-1,ENSG00000010803,ENST00000456518,protein_coding,protein_coding,SCMH1,8,ENSE00003515629
1,41159725,41159871,-1,ENSG00000010803,ENST00000456518,protein_coding,protein_coding,SCMH1,1,ENSE00003719624
1,41028192,41028319,-1,ENSG00000010803,ENST00000456518,protein_coding,protein_coding,SCMH1,9,ENSE00003749246
1,41045713,41045836,-1,ENSG00000010803,ENST00000460215,protein_coding,protein_coding_CDS_not_defined,SCMH1,1,ENSE00001874040
1,41037362,41037541,-1,ENSG00000010803,ENST00000460215,protein_coding,protein_coding_CDS_not_defined,SCMH1,2,ENSE00003683124
1,41028584,41028726,-1,ENSG00000010803,ENST00000460215,protein_coding,protein_coding_CDS_not_defined,SCMH1,3,ENSE00003561148
1,41037362,41037541,-1,ENSG00000010803,ENST00000498793,protein_coding,protein_coding_CDS_not_defined,SCMH1,2,ENSE00003683124
1,41046418,41046669,-1,ENSG00000010803,ENST00000498793,protein_coding,protein_coding_CDS_not_defined,SCMH1,1,ENSE00001818165
1,41033983,41034048,-1,ENSG00000010803,ENST00000498793,protein_coding,protein_coding_CDS_not_defined,SCMH1,3,ENSE00003658248
1,41028642,41028726,-1,ENSG00000010803,ENST00000498793,protein_coding,protein_coding_CDS_not_defined,SCMH1,4,ENSE00001811564
1,41152599,41152741,-1,ENSG00000010803,ENST00000695337,protein_coding,nonsense_mediated_decay,SCMH1,2,ENSE00001146734
1,41151614,41151684,-1,ENSG00000010803,ENST00000695337,protein_coding,nonsense_mediated_decay,SCMH1,3,ENSE00003526466
1,41142878,41143112,-1,ENSG00000010803,ENST00000695337,protein_coding,nonsense_mediated_decay,SCMH1,4,ENSE00003693990
1,41116922,41117010,-1,ENSG00000010803,ENST00000695337,protein_coding,nonsense_mediated_decay,SCMH1,5,ENSE00000870127
1,41113283,41113526,-1,ENSG00000010803,ENST00000695337,protein_coding,nonsense_mediated_decay,SCMH1,6,ENSE00000768876
1,41075219,41075451,-1,ENSG00000010803,ENST00000695337,protein_coding,nonsense_mediated_decay,SCMH1,7,ENSE00000768714
1,41070595,41070721,-1,ENSG00000010803,ENST00000695337,protein_coding,nonsense_mediated_decay,SCMH1,8,ENSE00000768679
1,41048690,41048890,-1,ENSG00000010803,ENST00000695337,protein_coding,nonsense_mediated_decay,SCMH1,9,ENSE00003561389
1,41046407,41046598,-1,ENSG00000010803,ENST00000695337,protein_coding,nonsense_mediated_decay,SCMH1,10,ENSE00003619263
1,41037362,41037541,-1,ENSG00000010803,ENST00000695337,protein_coding,nonsense_mediated_decay,SCMH1,11,ENSE00003469342
1,41159725,41159868,-1,ENSG00000010803,ENST00000695337,protein_coding,nonsense_mediated_decay,SCMH1,1,ENSE00003963462
1,41033983,41034102,-1,ENSG00000010803,ENST00000695337,protein_coding,nonsense_mediated_decay,SCMH1,12,ENSE00003963460
1,41028712,41028726,-1,ENSG00000010803,ENST00000695337,protein_coding,nonsense_mediated_decay,SCMH1,13,ENSE00003963458
1,41037362,41037541,-1,ENSG00000010803,ENST00000489421,protein_coding,protein_coding_CDS_not_defined,SCMH1,4,ENSE00003683124
1,41048690,41048760,-1,ENSG00000010803,ENST00000489421,protein_coding,protein_coding_CDS_not_defined,SCMH1,1,ENSE00001880419
1,41046418,41046598,-1,ENSG00000010803,ENST00000489421,protein_coding,protein_coding_CDS_not_defined,SCMH1,2,ENSE00001828218
1,41041311,41041565,-1,ENSG00000010803,ENST00000489421,protein_coding,protein_coding_CDS_not_defined,SCMH1,3,ENSE00001880181
1,41070595,41070631,-1,ENSG00000010803,ENST00000482530,protein_coding,protein_coding_CDS_not_defined,SCMH1,1,ENSE00001849147
1,41048690,41048890,-1,ENSG00000010803,ENST00000482530,protein_coding,protein_coding_CDS_not_defined,SCMH1,2,ENSE00003475718
1,41046407,41046598,-1,ENSG00000010803,ENST00000482530,protein_coding,protein_coding_CDS_not_defined,SCMH1,3,ENSE00003654984
1,41041422,41041565,-1,ENSG00000010803,ENST00000482530,protein_coding,protein_coding_CDS_not_defined,SCMH1,4,ENSE00001909771
1,41242059,41242154,-1,ENSG00000010803,ENST00000488592,protein_coding,retained_intron,SCMH1,1,ENSE00001913990
1,41185984,41186250,-1,ENSG00000010803,ENST00000488592,protein_coding,retained_intron,SCMH1,2,ENSE00001864783
